Model,Class,MSE,SSIM,PSNR
MNIST_SMLLAE_0.01_64_5_3.pth,2,0.8459612518664479,-0.14283715288893767,0.7298283340215821
MNIST_SMLLAE_0.01_64_5_3.pth,3,0.8485527582687906,-0.17436362418394435,0.717311634335853
MNIST_SMLLAE_0.01_64_5_3.pth,4,0.869924103837392,-0.1709762006007008,0.6087922633346591
MNIST_SMLLAE_0.01_64_5_3.pth,5,0.8609946535173553,-0.20481779484978396,0.6545540625355702
MNIST_SMLLAE_0.01_64_5_3.pth,6,0.8527733443425444,-0.13311113108378025,0.6949007869719473
MNIST_SMLLAE_0.01_64_5_3.pth,7,0.878223182104441,-0.2016554669783617,0.5676587500468855
MNIST_SMLLAE_0.01_64_5_3.pth,8,0.8428593319544312,-0.11873982325990487,0.745186088243793
MNIST_SMLLAE_0.01_64_5_3.pth,9,0.8635130620333555,-0.17321617537102757,0.6402158080499536
MNIST_SMLLAE_0.01_64_5_2.pth,0,0.8220240225597304,-0.19789829499722197,0.8544550615355907
MNIST_SMLLAE_0.01_64_5_2.pth,1,0.9286847458011779,-0.1989632390259201,0.3249845613563386
MNIST_SMLLAE_0.01_64_5_2.pth,2,0.8463125969896945,-0.1495321284251697,0.7285471794252759
MNIST_SMLLAE_0.01_64_5_2.pth,3,0.8496016187242942,-0.1729710419774711,0.7120466832458283
MNIST_SMLLAE_0.01_64_5_2.pth,4,0.8713881576741057,-0.17826676883530743,0.6018874926027873
MNIST_SMLLAE_0.01_64_5_2.pth,5,0.8616265440067368,-0.21373140355168696,0.6517508986546813
MNIST_SMLLAE_0.01_64_5_2.pth,6,0.8520613033363367,-0.15616690367514124,0.6996639499043482
MNIST_SMLLAE_0.01_64_5_2.pth,7,0.8790108288424489,-0.20599896990500746,0.5640586206579375
MNIST_SMLLAE_0.01_64_5_2.pth,8,0.8421147105262999,-0.13166469098053854,0.7496670069452416
MNIST_SMLLAE_0.01_64_5_2.pth,9,0.864959283082998,-0.18653634854826773,0.6334602724374452
MNIST_SMLLAE_0.001_64_20_4.pth,0,0.8123493041919202,-0.22396569690327306,0.9067277815027136
MNIST_SMLLAE_0.001_64_20_4.pth,1,0.9213067941728668,-0.19388764998529642,0.35899181410528036
MNIST_SMLLAE_0.001_64_20_4.pth,2,0.8377349458115045,-0.1574588942400678,0.7726294526778016
MNIST_SMLLAE_0.001_64_20_4.pth,3,0.8410666520052618,-0.1928064806774521,0.7563353741071096
MNIST_SMLLAE_0.001_64_20_4.pth,4,0.8629910876090561,-0.17561480112733724,0.6432692868924142
MNIST_SMLLAE_0.001_64_20_4.pth,5,0.8538486762431705,-0.22400002561355786,0.6912174642311124
MNIST_SMLLAE_0.001_64_20_4.pth,6,0.8434216253817206,-0.1510150621261641,0.7431734813512276
MNIST_SMLLAE_0.001_64_20_4.pth,7,0.8715783322251724,-0.20356821799840713,0.6002380335974599
MNIST_SMLLAE_0.001_64_20_4.pth,8,0.8340414675599006,-0.13219787739147057,0.791356068225256
MNIST_SMLLAE_0.001_64_20_4.pth,9,0.858030900492068,-0.1805984078745073,0.6678742571097589
MNIST_SMLLAE_0.001_32_10_3.pth,0,0.8100243174299901,-0.23099511223775293,0.91963001947314
MNIST_SMLLAE_0.001_32_10_3.pth,1,0.9178778951388624,-0.1791444132246455,0.3747423578764346
MNIST_SMLLAE_0.001_32_10_3.pth,2,0.8354864365948264,-0.16647872337076086,0.7847615767705249
MNIST_SMLLAE_0.001_32_10_3.pth,3,0.8399483561515808,-0.19393335910806192,0.7621301930090512
MNIST_SMLLAE_0.001_32_10_3.pth,4,0.8619437637130015,-0.17088178227688144,0.6484333383684057
MNIST_SMLLAE_0.001_32_10_3.pth,5,0.852151260314501,-0.22211255434067215,0.6996017299017383
MNIST_SMLLAE_0.001_32_10_3.pth,6,0.8426499718290779,-0.15304969443251193,0.7473941592328387
MNIST_SMLLAE_0.001_32_10_3.pth,7,0.8701591326452879,-0.1958217389314923,0.6071638001525516
MNIST_SMLLAE_0.001_32_10_3.pth,8,0.8332277828907819,-0.13351588023960717,0.7959865130693898
MNIST_SMLLAE_0.001_32_10_3.pth,9,0.8570483192225514,-0.17376643732026467,0.6727525218697598
MNIST_SMLLAE_0.001_64_20_1.pth,0,0.8123684616721406,-0.2362724898025213,0.9073252322348865
MNIST_SMLLAE_0.001_64_20_1.pth,1,0.9236693233645435,-0.20009150571409665,0.3480997964476127
MNIST_SMLLAE_0.001_64_20_1.pth,2,0.8380045099544895,-0.16347760743793155,0.7715473722902699
MNIST_SMLLAE_0.001_64_20_1.pth,3,0.8420935784236039,-0.1930185760337542,0.7511833135989623
MNIST_SMLLAE_0.001_64_20_1.pth,4,0.8641214465415162,-0.18238991231995616,0.6379391278910752
MNIST_SMLLAE_0.001_64_20_1.pth,5,0.8547445504921969,-0.2343447244429456,0.6869929254038174
MNIST_SMLLAE_0.001_64_20_1.pth,6,0.8442848813807541,-0.16109735432466504,0.7391716240070622
MNIST_SMLLAE_0.001_64_20_1.pth,7,0.8727302518800075,-0.20876522792711244,0.5947013955729792
MNIST_SMLLAE_0.001_64_20_1.pth,8,0.8343487526357052,-0.1399585520280413,0.7901393068515902
MNIST_SMLLAE_0.001_64_20_1.pth,9,0.8587647254096032,-0.1843606826914159,0.6643100693547669
MNIST_SMLLAE_0.01_64_1_3.pth,0,0.8243496648511108,-0.17713142306503557,0.8421487259006739
MNIST_SMLLAE_0.01_64_1_3.pth,1,0.929875720702604,-0.19374040443473095,0.31878812649841426
MNIST_SMLLAE_0.01_64_1_3.pth,2,0.8490573778286461,-0.13381914461870054,0.7142028989724948
MNIST_SMLLAE_0.01_64_1_3.pth,3,0.8526401228243762,-0.16063574356652485,0.6966330705654147
MNIST_SMLLAE_0.01_64_1_3.pth,4,0.8726796834993266,-0.16059546435703936,0.5950894284426507
MNIST_SMLLAE_0.01_64_1_3.pth,5,0.8654848627846338,-0.18552947825340496,0.6319217036667951
MNIST_SMLLAE_0.01_64_1_3.pth,6,0.8539702126402446,-0.1327976550164795,0.68906923626583
MNIST_SMLLAE_0.01_64_1_3.pth,7,0.8794947161052942,-0.18239374803294736,0.5609058113737796
MNIST_SMLLAE_0.01_64_1_3.pth,8,0.8465507545143183,-0.12434014991244356,0.7271342340771348
MNIST_SMLLAE_0.01_64_1_3.pth,9,0.8674964084261354,-0.16606286537122955,0.6203299499935809
MNIST_SMLLAE_0.0001_32_10_4.pth,0,0.8189785302293544,-0.1949611944062216,0.8706825865643976
MNIST_SMLLAE_0.0001_32_10_4.pth,1,0.9208330701626345,-0.17444343333174464,0.36062877371335256
MNIST_SMLLAE_0.0001_32_10_4.pth,2,0.8429370520766392,-0.14051787081856074,0.7457064245894625
MNIST_SMLLAE_0.0001_32_10_4.pth,3,0.8468790697579337,-0.16008570972282582,0.7257845557095305
MNIST_SMLLAE_0.0001_32_10_4.pth,4,0.8672285033826187,-0.1605052441472527,0.6218866452994931
MNIST_SMLLAE_0.0001_32_10_4.pth,5,0.8589392700002867,-0.195723100167461,0.6648283312080326
MNIST_SMLLAE_0.0001_32_10_4.pth,6,0.8479236077540603,-0.14550384055695742,0.7202663796496639
MNIST_SMLLAE_0.0001_32_10_4.pth,7,0.8765885323749906,-0.19206403112507006,0.5752991042014614
MNIST_SMLLAE_0.0001_32_10_4.pth,8,0.8403124525928889,-0.12149200065287881,0.7590167139521933
MNIST_SMLLAE_0.0001_32_10_4.pth,9,0.8623897461045249,-0.17254384110269191,0.6459519593145003
MNIST_SMLLAE_0.001_32_10_4.pth,0,0.8104794105096739,-0.23063047160610736,0.9172354456635672
MNIST_SMLLAE_0.001_32_10_4.pth,1,0.9172348251426797,-0.18331848438652817,0.37760565968813625
MNIST_SMLLAE_0.001_32_10_4.pth,2,0.8365880790953488,-0.16167186221306365,0.7790464029900014
MNIST_SMLLAE_0.001_32_10_4.pth,3,0.8401111830579172,-0.19338288925372193,0.7614189442423868
MNIST_SMLLAE_0.001_32_10_4.pth,4,0.8627723611420867,-0.18036001361640427,0.6444891348823815
MNIST_SMLLAE_0.001_32_10_4.pth,5,0.8527726033209685,-0.22350167187619122,0.6965938572184771
MNIST_SMLLAE_0.001_32_10_4.pth,6,0.8420694844334509,-0.16478520051045134,0.7507974115982915
MNIST_SMLLAE_0.001_32_10_4.pth,7,0.8708069679338181,-0.2006407575556094,0.6040434573057089
MNIST_SMLLAE_0.001_32_10_4.pth,8,0.8326787976758436,-0.14227069586575686,0.7991868486727972
MNIST_SMLLAE_0.001_32_10_4.pth,9,0.8576738476989527,-0.18361772672184976,0.6698144056325597
MNIST_SMLLAE_0.001_64_20_3.pth,0,0.8127298874514444,-0.22212972813977938,0.9045680606671999
MNIST_SMLLAE_0.001_64_20_3.pth,1,0.9200027478423938,-0.19355912079014284,0.36474961288352964
MNIST_SMLLAE_0.001_64_20_3.pth,2,0.8379230560489404,-0.15788447469032046,0.7715533348573951
MNIST_SMLLAE_0.001_64_20_3.pth,3,0.8417629752418783,-0.18797443397174998,0.7523079093432306
MNIST_SMLLAE_0.001_64_20_3.pth,4,0.8633710600572303,-0.17568156297408166,0.6413182005939405
MNIST_SMLLAE_0.001_64_20_3.pth,5,0.8540809635624222,-0.2216591278691497,0.6897309710644017
MNIST_SMLLAE_0.001_64_20_3.pth,6,0.8440133038293842,-0.15331148309596918,0.7402641959176204
MNIST_SMLLAE_0.001_64_20_3.pth,7,0.8722489163685402,-0.2032545545805166,0.5968187032502408
MNIST_SMLLAE_0.001_64_20_3.pth,8,0.8363055577023563,-0.1251766666987193,0.7794172451043794
MNIST_SMLLAE_0.001_64_20_3.pth,9,0.8582836574440078,-0.17755167456800838,0.666451359742597
MNIST_SMLLAE_0.001_32_1_4.pth,0,0.8316050916910172,-0.1586482438241184,0.8038845901328744
MNIST_SMLLAE_0.001_32_1_4.pth,1,0.9363485052722141,-0.1941706295125164,0.2895436474195626
MNIST_SMLLAE_0.001_32_1_4.pth,2,0.854879363620466,-0.11818185155231925,0.6843552817458789
MNIST_SMLLAE_0.001_32_1_4.pth,3,0.8583115616057179,-0.14584625812030938,0.6677620656222958
MNIST_SMLLAE_0.001_32_1_4.pth,4,0.8777847778651476,-0.15268974208307412,0.5698070004664788
MNIST_SMLLAE_0.001_32_1_4.pth,5,0.8708815159685409,-0.17891974906379737,0.6053230569701337
MNIST_SMLLAE_0.001_32_1_4.pth,6,0.8577783142599532,-0.1272173283448486,0.6700814530830826
MNIST_SMLLAE_0.001_32_1_4.pth,7,0.8949317981992714,-0.2066833618502345,0.4870428117073367
MNIST_SMLLAE_0.001_32_1_4.pth,8,0.8510815924075594,-0.10858205406225999,0.7035853819989341
MNIST_SMLLAE_0.001_32_1_4.pth,9,0.8759338758272979,-0.1742397620915307,0.5790529811506575
MNIST_SMLLAE_0.01_64_5_4.pth,0,0.8236954114266805,-0.1822157214438651,0.84529966445159
MNIST_SMLLAE_0.01_64_5_4.pth,1,0.935708348656541,-0.19980752817726122,0.29264123183088886
MNIST_SMLLAE_0.01_64_5_4.pth,2,0.8475375543962154,-0.1362284938425066,0.7216820480841483
MNIST_SMLLAE_0.01_64_5_4.pth,3,0.8500934936032437,-0.16935685733130829,0.709628733963676
MNIST_SMLLAE_0.01_64_5_4.pth,4,0.8696570804308486,-0.15919473753335275,0.6099351865835366
MNIST_SMLLAE_0.01_64_5_4.pth,5,0.8614317933139245,-0.2015288882935326,0.6525426296698926
MNIST_SMLLAE_0.01_64_5_4.pth,6,0.8527073001562927,-0.1365804587924176,0.6953282243997276
MNIST_SMLLAE_0.01_64_5_4.pth,7,0.8770019899662367,-0.18900607375783637,0.5732757350667147
MNIST_SMLLAE_0.01_64_5_4.pth,8,0.842449366189616,-0.12298554332625156,0.7477364961342383
MNIST_SMLLAE_0.01_64_5_4.pth,9,0.8645698369081004,-0.16885861296306698,0.634904921764218
MNIST_SMLLAE_0.001_64_20_2.pth,0,0.8127487282971947,-0.24306729367355134,0.9055768104988562
MNIST_SMLLAE_0.001_64_20_2.pth,1,0.9332751615457072,-0.20561537176089723,0.30441613708109183
MNIST_SMLLAE_0.001_64_20_2.pth,2,0.8383821835813596,-0.1647854907439927,0.7697351532090071
MNIST_SMLLAE_0.001_64_20_2.pth,3,0.8434130502809393,-0.19879742600102382,0.7448321861815514
MNIST_SMLLAE_0.001_64_20_2.pth,4,0.8647638776030414,-0.17454666420452766,0.6347044552588883
MNIST_SMLLAE_0.001_64_20_2.pth,5,0.8562366313597547,-0.23910651998439633,0.6799589639216543
MNIST_SMLLAE_0.001_64_20_2.pth,6,0.8454574981163837,-0.15457952917451906,0.7330948074835796
MNIST_SMLLAE_0.001_64_20_2.pth,7,0.8734324339066962,-0.2065885510090322,0.591488905930499
MNIST_SMLLAE_0.001_64_20_2.pth,8,0.8350614025974665,-0.13977874065790594,0.7865985163547935
MNIST_SMLLAE_0.001_64_20_2.pth,9,0.8593334381360601,-0.1810549943462919,0.6615810553650522
MNIST_SMLLAE_0.01_64_10_3.pth,0,0.8277062605230175,-0.16351774899295723,0.823147309223151
MNIST_SMLLAE_0.01_64_10_3.pth,1,0.9460216576832506,-0.21997807514373915,0.2463215492626433
MNIST_SMLLAE_0.01_64_10_3.pth,2,0.847857400948225,-0.14100914784013494,0.7200231965174217
MNIST_SMLLAE_0.01_64_10_3.pth,3,0.8514816732689886,-0.17149007433114868,0.7023447217159843
MNIST_SMLLAE_0.01_64_10_3.pth,4,0.8722108577030983,-0.1846532123190168,0.5982221380905698
MNIST_SMLLAE_0.01_64_10_3.pth,5,0.8631387258725316,-0.20189172688961177,0.6439734830571069
MNIST_SMLLAE_0.01_64_10_3.pth,6,0.8522723209509521,-0.14160610485008676,0.6978478150962788
MNIST_SMLLAE_0.01_64_10_3.pth,7,0.88148093333736,-0.2064045605986741,0.5521223747360505
MNIST_SMLLAE_0.01_64_10_3.pth,8,0.8453413036936852,-0.11738709200067256,0.7321713525582092
MNIST_SMLLAE_0.01_64_10_3.pth,9,0.8668191764943073,-0.1885778764616076,0.624411342130805
MNIST_SMLLAE_0.01_128_5_2.pth,0,0.8190017392440718,-0.20970351543698768,0.8714879705345558
MNIST_SMLLAE_0.01_128_5_2.pth,1,0.9422120125283229,-0.21276534139359893,0.26417969878218533
MNIST_SMLLAE_0.01_128_5_2.pth,2,0.844539691657983,-0.15686422696826818,0.7385139170782045
MNIST_SMLLAE_0.01_128_5_2.pth,3,0.8483810916395471,-0.19073473828474907,0.7197616762941006
MNIST_SMLLAE_0.01_128_5_2.pth,4,0.8716539393374487,-0.18189678504531892,0.6009945147879603
MNIST_SMLLAE_0.01_128_5_2.pth,5,0.8631817842812816,-0.22267851685486847,0.6451592168995468
MNIST_SMLLAE_0.01_128_5_2.pth,6,0.8510291002737456,-0.15696885058349455,0.7053595011790023
MNIST_SMLLAE_0.01_128_5_2.pth,7,0.8797066552049919,-0.20863650919592056,0.5610476261546368
MNIST_SMLLAE_0.01_128_5_2.pth,8,0.8405252730577144,-0.13800670657763944,0.7586128207895911
MNIST_SMLLAE_0.01_128_5_2.pth,9,0.8654207766824009,-0.18955008161218925,0.6316395074671496
MNIST_SMLLAE_0.001_128_20_2.pth,0,0.8160399247188957,-0.21366152188599438,0.8863644680801049
MNIST_SMLLAE_0.001_128_20_2.pth,1,0.9298006916361233,-0.21074952843197886,0.3197964140605682
MNIST_SMLLAE_0.001_128_20_2.pth,2,0.8393992259520893,-0.15782822084621717,0.7642689675875923
MNIST_SMLLAE_0.001_128_20_2.pth,3,0.8434498128914597,-0.1940185259337206,0.7443433540348252
MNIST_SMLLAE_0.001_128_20_2.pth,4,0.8654096921689641,-0.17897548284722062,0.6314970574230317
MNIST_SMLLAE_0.001_128_20_2.pth,5,0.8564173086074436,-0.22597774623214903,0.6784975296598466
MNIST_SMLLAE_0.001_128_20_2.pth,6,0.8458494193120889,-0.157388993070414,0.7311095227690821
MNIST_SMLLAE_0.001_128_20_2.pth,7,0.8742529599119253,-0.2073571841014949,0.5873865421680198
MNIST_SMLLAE_0.001_128_20_2.pth,8,0.8363292928349066,-0.14162719521497227,0.77989132473588
MNIST_SMLLAE_0.001_128_20_2.pth,9,0.8596522436505858,-0.18553576635270116,0.6599528945826788
MNIST_SMLLAE_0.001_128_20_3.pth,0,0.8149952702376307,-0.21499212106964677,0.8919970964458659
MNIST_SMLLAE_0.001_128_20_3.pth,1,0.9241456405181717,-0.20001600395506505,0.3459611060473947
MNIST_SMLLAE_0.001_128_20_3.pth,2,0.8389355049345845,-0.1580572286643416,0.7663024495921534
MNIST_SMLLAE_0.001_128_20_3.pth,3,0.8422664755051679,-0.1848412599406587,0.7497246241797992
MNIST_SMLLAE_0.001_128_20_3.pth,4,0.8640768696722819,-0.1753426943188688,0.6379497944234234
MNIST_SMLLAE_0.001_128_20_3.pth,5,0.8544575216524269,-0.21694657280858953,0.6877265646887258
MNIST_SMLLAE_0.001_128_20_3.pth,6,0.8445698078838421,-0.15779561635360628,0.7374990669875302
MNIST_SMLLAE_0.001_128_20_3.pth,7,0.8724061908772948,-0.20267027771205642,0.5962056222989367
MNIST_SMLLAE_0.001_128_20_3.pth,8,0.8358618127491929,-0.1318097883579036,0.7817849488003225
MNIST_SMLLAE_0.001_128_20_3.pth,9,0.8587960150716799,-0.18060007449477727,0.6639656296893921
MNIST_SMLLAE_0.01_128_20_1.pth,0,0.8229641634590772,-0.17675870577026095,0.8485302944106295
MNIST_SMLLAE_0.01_128_20_1.pth,1,0.9392002705960547,-0.2144342430473267,0.27730109657792257
MNIST_SMLLAE_0.01_128_20_1.pth,2,0.8458274593648984,-0.14945565943436961,0.7310200177806062
MNIST_SMLLAE_0.01_128_20_1.pth,3,0.8484718405964351,-0.17541399140210834,0.7180832254076739
MNIST_SMLLAE_0.01_128_20_1.pth,4,0.8730780669846505,-0.1936397932957437,0.5946359555453814
MNIST_SMLLAE_0.01_128_20_1.pth,5,0.8624424030962546,-0.2170276314394401,0.648661541974894
MNIST_SMLLAE_0.01_128_20_1.pth,6,0.8507117799527959,-0.15834207429472005,0.7066645990234928
MNIST_SMLLAE_0.01_128_20_1.pth,7,0.8804569472830583,-0.21628719648233583,0.5574943008466527
MNIST_SMLLAE_0.01_128_20_1.pth,8,0.8416688915885204,-0.123064473244435,0.7514268717852243
MNIST_SMLLAE_0.01_128_20_1.pth,9,0.8654635533232637,-0.1956967351720281,0.6314981721824986
MNIST_SMLLAE_0.01_128_5_3.pth,0,0.8220257349768464,-0.1838035447913972,0.8536473098620658
MNIST_SMLLAE_0.01_128_5_3.pth,1,0.9317375256101466,-0.20450606101241478,0.3109129437106296
MNIST_SMLLAE_0.01_128_5_3.pth,2,0.8449133752390395,-0.14562315400020878,0.7352628471639253
MNIST_SMLLAE_0.01_128_5_3.pth,3,0.8471340077348275,-0.1777136032283609,0.724715667434836
MNIST_SMLLAE_0.01_128_5_3.pth,4,0.8691621846434056,-0.17774696806392062,0.6129229985002612
MNIST_SMLLAE_0.01_128_5_3.pth,5,0.8595636896622021,-0.21246832219131476,0.6622534456213209
MNIST_SMLLAE_0.01_128_5_3.pth,6,0.8495286456727285,-0.15174218568176387,0.7119063427002331
MNIST_SMLLAE_0.01_128_5_3.pth,7,0.8785687647325056,-0.21053936023559838,0.5663702280835117
MNIST_SMLLAE_0.01_128_5_3.pth,8,0.8401893696745808,-0.12655409097402331,0.75929843468501
MNIST_SMLLAE_0.01_128_5_3.pth,9,0.8638174768954486,-0.1893455325478181,0.6392876039508468
MNIST_SMLLAE_0.0001_64_1_3.pth,0,1.251966837291815,-0.014639990653354348,-0.8867150414329107
MNIST_SMLLAE_0.0001_64_1_3.pth,1,1.6960852572571339,-0.021758084584105213,-2.2917643148043125
MNIST_SMLLAE_0.0001_64_1_3.pth,2,1.502937232339105,-0.02322066611016329,-1.7433764924267081
MNIST_SMLLAE_0.0001_64_1_3.pth,3,1.496179970066146,-0.02650315036905799,-1.7167378079335112
MNIST_SMLLAE_0.0001_64_1_3.pth,4,1.5754865378809073,-0.026014706845333534,-1.9670409387687902
MNIST_SMLLAE_0.0001_64_1_3.pth,5,1.525548000907684,-0.024027038580741504,-1.7999309283774587
MNIST_SMLLAE_0.0001_64_1_3.pth,6,1.5536509493447546,-0.024036581884280903,-1.905496494185837
MNIST_SMLLAE_0.0001_64_1_3.pth,7,1.5962277784769636,-0.038347864539222676,-2.0256179098294718
MNIST_SMLLAE_0.0001_64_1_3.pth,8,1.5132630592254153,-0.027200121997783013,-1.786757555424063
MNIST_SMLLAE_0.0001_64_1_3.pth,9,1.5673415301103657,-0.030345144490495243,-1.9463292351547776
MNIST_SMLLAE_0.01_128_5_1.pth,0,0.8195277307714735,-0.20072855092436392,0.8678405371999435
MNIST_SMLLAE_0.01_128_5_1.pth,1,0.9396187767058217,-0.21580044377193397,0.27520079532740555
MNIST_SMLLAE_0.01_128_5_1.pth,2,0.8452955165574717,-0.15506541839015567,0.7342853487314394
MNIST_SMLLAE_0.01_128_5_1.pth,3,0.8478981997707102,-0.18662334446749218,0.7218069916976521
MNIST_SMLLAE_0.01_128_5_1.pth,4,0.8728744636485144,-0.1908635038872685,0.5954066602640836
MNIST_SMLLAE_0.01_128_5_1.pth,5,0.8625301907148062,-0.22784558106078392,0.6486837730398799
MNIST_SMLLAE_0.01_128_5_1.pth,6,0.8500049218131007,-0.1579164781558159,0.7105998859704855
MNIST_SMLLAE_0.01_128_5_1.pth,7,0.8808439549652983,-0.21849208066696155,0.5556987840512949
MNIST_SMLLAE_0.01_128_5_1.pth,8,0.8393406281725827,-0.1364590594230085,0.7645665652642353
MNIST_SMLLAE_0.01_128_5_1.pth,9,0.8651720461453153,-0.19455585014060098,0.6329299801022301
MNIST_SMLLAE_0.01_128_20_3.pth,0,0.828178723369326,-0.1570058447256909,0.8203745296640752
MNIST_SMLLAE_0.01_128_20_3.pth,1,0.9300414525989918,-0.20329824875936722,0.31837316315728736
MNIST_SMLLAE_0.01_128_20_3.pth,2,0.8476816775031792,-0.12221561611506175,0.7201456674064427
MNIST_SMLLAE_0.01_128_20_3.pth,3,0.8505492889054931,-0.1476255469976005,0.7060460265586023
MNIST_SMLLAE_0.01_128_20_3.pth,4,0.8692055117574098,-0.17641753923322187,0.6126101680805688
MNIST_SMLLAE_0.01_128_20_3.pth,5,0.860958812014939,-0.18756215145868382,0.6543516919113329
MNIST_SMLLAE_0.01_128_20_3.pth,6,0.8511212096084881,-0.13441899859152384,0.7032152333898584
MNIST_SMLLAE_0.01_128_20_3.pth,7,0.877485074073888,-0.19439927971147006,0.5709823391507879
MNIST_SMLLAE_0.01_128_20_3.pth,8,0.846581781240949,-0.09811475569413981,0.7251934575511928
MNIST_SMLLAE_0.01_128_20_3.pth,9,0.8642054458912112,-0.1708468729572988,0.6366685278532243
MNIST_SMLLAE_0.001_128_20_1.pth,0,0.8154449928171781,-0.21741651467513062,0.8897843441972269
MNIST_SMLLAE_0.001_128_20_1.pth,1,0.9274632671330993,-0.20595860791305504,0.330595091892187
MNIST_SMLLAE_0.001_128_20_1.pth,2,0.8394839779235596,-0.15831448096408618,0.7636890893768978
MNIST_SMLLAE_0.001_128_20_1.pth,3,0.84343990754373,-0.1913852033791349,0.744170787000569
MNIST_SMLLAE_0.001_128_20_1.pth,4,0.8652260290750904,-0.17893647406087143,0.6324160508757495
MNIST_SMLLAE_0.001_128_20_1.pth,5,0.8562999679769636,-0.22603298217775863,0.6789065322127987
MNIST_SMLLAE_0.001_128_20_1.pth,6,0.8451924019790641,-0.15982731913541529,0.7345881084079459
MNIST_SMLLAE_0.001_128_20_1.pth,7,0.8744307482752819,-0.21061773279978302,0.586689887516141
MNIST_SMLLAE_0.001_128_20_1.pth,8,0.8357948539071014,-0.13961181145000792,0.7826334704643906
MNIST_SMLLAE_0.001_128_20_1.pth,9,0.8597222692430079,-0.18871749695652756,0.659763783853494
MNIST_SMLLAE_0.01_128_20_2.pth,0,0.818289729770349,-0.20582241657299852,0.8747560007251597
MNIST_SMLLAE_0.01_128_20_2.pth,1,0.9561501822282564,-0.2250194694904839,0.20160261146219338
MNIST_SMLLAE_0.01_128_20_2.pth,2,0.8440081798868586,-0.16532178089713137,0.7415218029053906
MNIST_SMLLAE_0.01_128_20_2.pth,3,0.8483742218796569,-0.19308720992333425,0.7197817765684651
MNIST_SMLLAE_0.01_128_20_2.pth,4,0.8726606446103992,-0.19114823966351568,0.5965561160354282
MNIST_SMLLAE_0.01_128_20_2.pth,5,0.861651762317649,-0.2317534972846545,0.653038075060498
MNIST_SMLLAE_0.01_128_20_2.pth,6,0.8503841562410486,-0.15973782021009478,0.7085900104085406
MNIST_SMLLAE_0.01_128_20_2.pth,7,0.8815127883671786,-0.21424481641783824,0.5528085389955496
MNIST_SMLLAE_0.01_128_20_2.pth,8,0.8402266236790886,-0.1379693168326236,0.7598067435639414
MNIST_SMLLAE_0.01_128_20_2.pth,9,0.8657508986319966,-0.19401400643846062,0.6302729291241864
MNIST_SMLLAE_0.01_128_1_4.pth,0,0.8513281566756112,-0.10073219253017344,0.7010282717577735
MNIST_SMLLAE_0.01_128_1_4.pth,1,0.951184540330576,-0.17572261993725177,0.22097347528638348
MNIST_SMLLAE_0.01_128_1_4.pth,2,0.8743142414578172,-0.09737178148216293,0.5878623527115152
MNIST_SMLLAE_0.01_128_1_4.pth,3,0.8721434616806484,-0.0947375265381787,0.5972548427135596
MNIST_SMLLAE_0.01_128_1_4.pth,4,0.8952871694584242,-0.1262603304121002,0.48474073131323236
MNIST_SMLLAE_0.01_128_1_4.pth,5,0.8894870958119765,-0.11864286125046086,0.5136222624404084
MNIST_SMLLAE_0.01_128_1_4.pth,6,0.8785068044956144,-0.12102159826434654,0.5679003828833106
MNIST_SMLLAE_0.01_128_1_4.pth,7,0.8949771429546148,-0.15613805894187566,0.48566992467980113
MNIST_SMLLAE_0.01_128_1_4.pth,8,0.8669897478219175,-0.07429970194567738,0.6227071358278604
MNIST_SMLLAE_0.01_128_1_4.pth,9,0.8840668293009665,-0.12943765750113953,0.5383388258071106
MNIST_SMLLAE_0.0001_64_1_4.pth,0,0.9681105774276111,-0.024595577837718516,0.15004053087641211
MNIST_SMLLAE_0.0001_64_1_4.pth,1,1.5881703529063826,-0.0773606879361605,-1.97953709687129
MNIST_SMLLAE_0.0001_64_1_4.pth,2,1.1788624028364818,-0.04388326186097297,-0.6343116473123392
MNIST_SMLLAE_0.0001_64_1_4.pth,3,1.303612196445465,-0.07295187793945462,-1.0777988118102435
MNIST_SMLLAE_0.0001_64_1_4.pth,4,1.4986200898946425,-0.047203088398071934,-1.7219160845456392
MNIST_SMLLAE_0.0001_64_1_4.pth,5,1.2450376138959764,-0.06957764443747959,-0.870456200595011
MNIST_SMLLAE_0.0001_64_1_4.pth,6,1.309281398831927,-0.0524222556165143,-1.081443960169136
MNIST_SMLLAE_0.0001_64_1_4.pth,7,1.4986065382043676,-0.06556535726283419,-1.7156195505233947
MNIST_SMLLAE_0.0001_64_1_4.pth,8,1.3790633205393257,-0.07112432464223395,-1.3441698682503267
MNIST_SMLLAE_0.0001_64_1_4.pth,9,1.494388003356393,-0.06698729487231118,-1.7195899039082583
MNIST_SMLLAE_0.01_128_5_4.pth,0,0.8197681309009085,-0.19706626205963632,0.8664729185780669
MNIST_SMLLAE_0.01_128_5_4.pth,1,0.929808676032768,-0.19916947765576412,0.319994502744781
MNIST_SMLLAE_0.01_128_5_4.pth,2,0.8436137146150419,-0.1468344552164245,0.7423028432271993
MNIST_SMLLAE_0.01_128_5_4.pth,3,0.84731830328998,-0.17335420615978867,0.7239841699047133
MNIST_SMLLAE_0.01_128_5_4.pth,4,0.8690006505326195,-0.16787783987540947,0.6134113526438982
MNIST_SMLLAE_0.01_128_5_4.pth,5,0.8593698160664383,-0.20751181772793706,0.6630222965571174
