dataset,model1,model2,mapping,lambda,num_samples,sampling_strategy,original_MSE_loss,MSE_loss,MSE_loss_transformed,class
FMNIST,models/checkpoints/PCKTAE/FMNIST/FMNIST_PCKTAE_30_1.pth,models/checkpoints/PCKTAE/FMNIST/FMNIST_PCKTAE_30_2.pth,Affine,0.1,300,outliers,0.1595405638217926,0.15242251753807068,0.023085251450538635,all
FMNIST,models/checkpoints/PCKTAE/FMNIST/FMNIST_PCKTAE_30_1.pth,models/checkpoints/PCKTAE/FMNIST/FMNIST_PCKTAE_30_2.pth,Affine,0.1,300,worst_classes,0.15966562926769257,0.15182720124721527,0.02327883429825306,all
FMNIST,models/checkpoints/PCKTAE/FMNIST/FMNIST_PCKTAE_30_1.pth,models/checkpoints/PCKTAE/FMNIST/FMNIST_PCKTAE_30_2.pth,Affine,0,300,convex_hull,0.15953917801380157,0.15941402316093445,0.02066987380385399,all
FMNIST,models/checkpoints/PCKTAE/FMNIST/FMNIST_PCKTAE_30_1.pth,models/checkpoints/PCKTAE/FMNIST/FMNIST_PCKTAE_30_2.pth,Affine,0,300,equally,0.15962640941143036,0.15958936512470245,0.02065587416291237,all
FMNIST,models/checkpoints/PCKTAE/FMNIST/FMNIST_PCKTAE_30_1.pth,models/checkpoints/PCKTAE/FMNIST/FMNIST_PCKTAE_30_2.pth,Affine,0,300,outliers,0.15962369740009308,0.15976779162883759,0.02066546119749546,all
FMNIST,models/checkpoints/PCKTAE/FMNIST/FMNIST_PCKTAE_30_1.pth,models/checkpoints/PCKTAE/FMNIST/FMNIST_PCKTAE_30_2.pth,Affine,0,300,worst_classes,0.1595739871263504,0.15973567962646484,0.02058682218194008,all
FMNIST,models/checkpoints/PCKTAE/FMNIST/FMNIST_PCKTAE_30_1.pth,models/checkpoints/PCKTAE/FMNIST/FMNIST_PCKTAE_30_2.pth,Affine,0.01,50,convex_hull,0.15963272750377655,0.15325941145420074,0.022636083886027336,all
FMNIST,models/checkpoints/PCKTAE/FMNIST/FMNIST_PCKTAE_30_1.pth,models/checkpoints/PCKTAE/FMNIST/FMNIST_PCKTAE_30_2.pth,Affine,0.01,50,equally,0.159728541970253,0.15308785438537598,0.023085985332727432,all
FMNIST,models/checkpoints/PCKTAE/FMNIST/FMNIST_PCKTAE_30_1.pth,models/checkpoints/PCKTAE/FMNIST/FMNIST_PCKTAE_30_2.pth,Affine,0.01,50,outliers,0.15959282219409943,0.153373122215271,0.023680569604039192,all
FMNIST,models/checkpoints/PCKTAE/FMNIST/FMNIST_PCKTAE_30_1.pth,models/checkpoints/PCKTAE/FMNIST/FMNIST_PCKTAE_30_2.pth,Affine,0.01,50,worst_classes,0.15946650505065918,0.15195216238498688,0.023905711248517036,all
FMNIST,models/checkpoints/PCKTAE/FMNIST/FMNIST_PCKTAE_30_1.pth,models/checkpoints/PCKTAE/FMNIST/FMNIST_PCKTAE_30_2.pth,Affine,0.1,50,convex_hull,0.15975421667099,0.1532943844795227,0.023553211241960526,all
FMNIST,models/checkpoints/PCKTAE/FMNIST/FMNIST_PCKTAE_30_1.pth,models/checkpoints/PCKTAE/FMNIST/FMNIST_PCKTAE_30_2.pth,Affine,0.1,50,equally,0.15960745513439178,0.1530969738960266,0.02386412024497986,all
FMNIST,models/checkpoints/PCKTAE/FMNIST/FMNIST_PCKTAE_30_1.pth,models/checkpoints/PCKTAE/FMNIST/FMNIST_PCKTAE_30_2.pth,Affine,0.1,50,outliers,0.15956255793571472,0.15427786111831665,0.02389340288937092,all
FMNIST,models/checkpoints/PCKTAE/FMNIST/FMNIST_PCKTAE_30_1.pth,models/checkpoints/PCKTAE/FMNIST/FMNIST_PCKTAE_30_2.pth,Affine,0.1,50,worst_classes,0.15960723161697388,0.1525021642446518,0.02465011551976204,all
FMNIST,models/checkpoints/PCKTAE/FMNIST/FMNIST_PCKTAE_30_1.pth,models/checkpoints/PCKTAE/FMNIST/FMNIST_PCKTAE_30_2.pth,Affine,0,50,convex_hull,0.15968121588230133,0.1578516662120819,0.021787168458104134,all
FMNIST,models/checkpoints/PCKTAE/FMNIST/FMNIST_PCKTAE_30_1.pth,models/checkpoints/PCKTAE/FMNIST/FMNIST_PCKTAE_30_2.pth,Affine,0,50,equally,0.15956221520900726,0.15660607814788818,0.022243916988372803,all
FMNIST,models/checkpoints/PCKTAE/FMNIST/FMNIST_PCKTAE_30_1.pth,models/checkpoints/PCKTAE/FMNIST/FMNIST_PCKTAE_30_2.pth,Affine,0,50,outliers,0.15964233875274658,0.15605108439922333,0.022447671741247177,all
FMNIST,models/checkpoints/PCKTAE/FMNIST/FMNIST_PCKTAE_30_1.pth,models/checkpoints/PCKTAE/FMNIST/FMNIST_PCKTAE_30_2.pth,Affine,0,50,worst_classes,0.1596936732530594,0.1552617996931076,0.022229300811886787,all
FMNIST,models/checkpoints/PCKTAE/FMNIST/FMNIST_PCKTAE_30_1.pth,models/checkpoints/PCKTAE/FMNIST/FMNIST_PCKTAE_30_2.pth,Linear,0.01,100,convex_hull,0.15959416329860687,0.15327304601669312,0.022740967571735382,all
FMNIST,models/checkpoints/PCKTAE/FMNIST/FMNIST_PCKTAE_30_1.pth,models/checkpoints/PCKTAE/FMNIST/FMNIST_PCKTAE_30_2.pth,Linear,0.01,100,equally,0.15965673327445984,0.1528013050556183,0.022886008024215698,all
FMNIST,models/checkpoints/PCKTAE/FMNIST/FMNIST_PCKTAE_30_1.pth,models/checkpoints/PCKTAE/FMNIST/FMNIST_PCKTAE_30_2.pth,Linear,0.01,100,outliers,0.15954168140888214,0.15330404043197632,0.023094993084669113,all
FMNIST,models/checkpoints/PCKTAE/FMNIST/FMNIST_PCKTAE_30_1.pth,models/checkpoints/PCKTAE/FMNIST/FMNIST_PCKTAE_30_2.pth,Linear,0.01,100,worst_classes,0.15959836542606354,0.152486190199852,0.022574178874492645,all
FMNIST,models/checkpoints/PCKTAE/FMNIST/FMNIST_PCKTAE_30_1.pth,models/checkpoints/PCKTAE/FMNIST/FMNIST_PCKTAE_30_2.pth,Linear,0.1,100,convex_hull,0.1595500409603119,0.15133297443389893,0.025036917999386787,all
FMNIST,models/checkpoints/PCKTAE/FMNIST/FMNIST_PCKTAE_30_1.pth,models/checkpoints/PCKTAE/FMNIST/FMNIST_PCKTAE_30_2.pth,Linear,0.1,100,equally,0.15972191095352173,0.15121109783649445,0.02528170868754387,all
FMNIST,models/checkpoints/PCKTAE/FMNIST/FMNIST_PCKTAE_30_1.pth,models/checkpoints/PCKTAE/FMNIST/FMNIST_PCKTAE_30_2.pth,Linear,0.1,100,outliers,0.1596021056175232,0.15138131380081177,0.02550118789076805,all
FMNIST,models/checkpoints/PCKTAE/FMNIST/FMNIST_PCKTAE_30_1.pth,models/checkpoints/PCKTAE/FMNIST/FMNIST_PCKTAE_30_2.pth,Linear,0.1,100,worst_classes,0.15963830053806305,0.15107102692127228,0.025783319026231766,all
FMNIST,models/checkpoints/PCKTAE/FMNIST/FMNIST_PCKTAE_30_1.pth,models/checkpoints/PCKTAE/FMNIST/FMNIST_PCKTAE_30_2.pth,Linear,0,100,convex_hull,0.15955854952335358,0.15752559900283813,0.020986614748835564,all
FMNIST,models/checkpoints/PCKTAE/FMNIST/FMNIST_PCKTAE_30_1.pth,models/checkpoints/PCKTAE/FMNIST/FMNIST_PCKTAE_30_2.pth,Linear,0,100,equally,0.15966489911079407,0.15699835121631622,0.021006667986512184,all
FMNIST,models/checkpoints/PCKTAE/FMNIST/FMNIST_PCKTAE_30_1.pth,models/checkpoints/PCKTAE/FMNIST/FMNIST_PCKTAE_30_2.pth,Linear,0,100,outliers,0.15959112346172333,0.15725749731063843,0.021024441346526146,all
FMNIST,models/checkpoints/PCKTAE/FMNIST/FMNIST_PCKTAE_30_1.pth,models/checkpoints/PCKTAE/FMNIST/FMNIST_PCKTAE_30_2.pth,Linear,0,100,worst_classes,0.15965315699577332,0.15661272406578064,0.020396046340465546,all
FMNIST,models/checkpoints/PCKTAE/FMNIST/FMNIST_PCKTAE_30_1.pth,models/checkpoints/PCKTAE/FMNIST/FMNIST_PCKTAE_30_2.pth,Linear,0.01,10,convex_hull,0.15963268280029297,0.15207968652248383,0.02635744959115982,all
FMNIST,models/checkpoints/PCKTAE/FMNIST/FMNIST_PCKTAE_30_1.pth,models/checkpoints/PCKTAE/FMNIST/FMNIST_PCKTAE_30_2.pth,Linear,0.01,10,equally,0.1596420705318451,0.15296754240989685,0.026957591995596886,all
FMNIST,models/checkpoints/PCKTAE/FMNIST/FMNIST_PCKTAE_30_1.pth,models/checkpoints/PCKTAE/FMNIST/FMNIST_PCKTAE_30_2.pth,Linear,0.01,10,outliers,0.15963254868984222,0.153686985373497,0.026635123416781425,all
FMNIST,models/checkpoints/PCKTAE/FMNIST/FMNIST_PCKTAE_30_1.pth,models/checkpoints/PCKTAE/FMNIST/FMNIST_PCKTAE_30_2.pth,Linear,0.01,10,worst_classes,0.15967151522636414,0.15115143358707428,0.0282304510474205,all
FMNIST,models/checkpoints/PCKTAE/FMNIST/FMNIST_PCKTAE_30_1.pth,models/checkpoints/PCKTAE/FMNIST/FMNIST_PCKTAE_30_2.pth,Linear,0.1,10,convex_hull,0.15968762338161469,0.1509438455104828,0.030367013067007065,all
FMNIST,models/checkpoints/PCKTAE/FMNIST/FMNIST_PCKTAE_30_1.pth,models/checkpoints/PCKTAE/FMNIST/FMNIST_PCKTAE_30_2.pth,Linear,0.1,10,equally,0.159677192568779,0.15285053849220276,0.029731038957834244,all
FMNIST,models/checkpoints/PCKTAE/FMNIST/FMNIST_PCKTAE_30_1.pth,models/checkpoints/PCKTAE/FMNIST/FMNIST_PCKTAE_30_2.pth,Linear,0.1,10,outliers,0.15959355235099792,0.15236534178256989,0.029189465567469597,all
FMNIST,models/checkpoints/PCKTAE/FMNIST/FMNIST_PCKTAE_30_1.pth,models/checkpoints/PCKTAE/FMNIST/FMNIST_PCKTAE_30_2.pth,Linear,0.1,10,worst_classes,0.15960073471069336,0.15059292316436768,0.029974281787872314,all
FMNIST,models/checkpoints/PCKTAE/FMNIST/FMNIST_PCKTAE_30_1.pth,models/checkpoints/PCKTAE/FMNIST/FMNIST_PCKTAE_30_2.pth,Linear,0,10,convex_hull,0.15960735082626343,0.15498052537441254,0.025177668780088425,all
FMNIST,models/checkpoints/PCKTAE/FMNIST/FMNIST_PCKTAE_30_1.pth,models/checkpoints/PCKTAE/FMNIST/FMNIST_PCKTAE_30_2.pth,Linear,0,10,equally,0.1595507562160492,0.15609371662139893,0.025256305932998657,all
FMNIST,models/checkpoints/PCKTAE/FMNIST/FMNIST_PCKTAE_30_1.pth,models/checkpoints/PCKTAE/FMNIST/FMNIST_PCKTAE_30_2.pth,Linear,0,10,outliers,0.15959537029266357,0.15677371621131897,0.025836246088147163,all
FMNIST,models/checkpoints/PCKTAE/FMNIST/FMNIST_PCKTAE_30_1.pth,models/checkpoints/PCKTAE/FMNIST/FMNIST_PCKTAE_30_2.pth,Linear,0,10,worst_classes,0.15957802534103394,0.15522193908691406,0.028072476387023926,all
FMNIST,models/checkpoints/PCKTAE/FMNIST/FMNIST_PCKTAE_30_1.pth,models/checkpoints/PCKTAE/FMNIST/FMNIST_PCKTAE_30_2.pth,Linear,0.01,200,convex_hull,0.15968099236488342,0.1531602144241333,0.02272995002567768,all
FMNIST,models/checkpoints/PCKTAE/FMNIST/FMNIST_PCKTAE_30_1.pth,models/checkpoints/PCKTAE/FMNIST/FMNIST_PCKTAE_30_2.pth,Linear,0.01,200,equally,0.15959571301937103,0.15301202237606049,0.026959745213389397,all
FMNIST,models/checkpoints/PCKTAE/FMNIST/FMNIST_PCKTAE_30_1.pth,models/checkpoints/PCKTAE/FMNIST/FMNIST_PCKTAE_30_2.pth,Linear,0.01,200,outliers,0.1597011834383011,0.15314380824565887,0.022556524723768234,all
FMNIST,models/checkpoints/PCKTAE/FMNIST/FMNIST_PCKTAE_30_1.pth,models/checkpoints/PCKTAE/FMNIST/FMNIST_PCKTAE_30_2.pth,Linear,0.01,200,worst_classes,0.15965121984481812,0.15235352516174316,0.02282406948506832,all
FMNIST,models/checkpoints/PCKTAE/FMNIST/FMNIST_PCKTAE_30_1.pth,models/checkpoints/PCKTAE/FMNIST/FMNIST_PCKTAE_30_2.pth,Linear,0.1,200,convex_hull,0.15963374078273773,0.15189431607723236,0.023956215009093285,all
FMNIST,models/checkpoints/PCKTAE/FMNIST/FMNIST_PCKTAE_30_1.pth,models/checkpoints/PCKTAE/FMNIST/FMNIST_PCKTAE_30_2.pth,Linear,0.1,200,equally,0.15974105894565582,0.15293271839618683,0.029705798253417015,all
FMNIST,models/checkpoints/PCKTAE/FMNIST/FMNIST_PCKTAE_30_1.pth,models/checkpoints/PCKTAE/FMNIST/FMNIST_PCKTAE_30_2.pth,Linear,0.1,200,outliers,0.15958015620708466,0.1515544205904007,0.02450602315366268,all
FMNIST,models/checkpoints/PCKTAE/FMNIST/FMNIST_PCKTAE_30_1.pth,models/checkpoints/PCKTAE/FMNIST/FMNIST_PCKTAE_30_2.pth,Linear,0.1,200,worst_classes,0.15943530201911926,0.15096884965896606,0.02465149015188217,all
FMNIST,models/checkpoints/PCKTAE/FMNIST/FMNIST_PCKTAE_30_1.pth,models/checkpoints/PCKTAE/FMNIST/FMNIST_PCKTAE_30_2.pth,Linear,0,200,convex_hull,0.15957976877689362,0.15945546329021454,0.020353849977254868,all
FMNIST,models/checkpoints/PCKTAE/FMNIST/FMNIST_PCKTAE_30_1.pth,models/checkpoints/PCKTAE/FMNIST/FMNIST_PCKTAE_30_2.pth,Linear,0,200,equally,0.15966099500656128,0.15596911311149597,0.02519000694155693,all
FMNIST,models/checkpoints/PCKTAE/FMNIST/FMNIST_PCKTAE_30_1.pth,models/checkpoints/PCKTAE/FMNIST/FMNIST_PCKTAE_30_2.pth,Linear,0,200,outliers,0.15968522429466248,0.1594066619873047,0.02056707628071308,all
FMNIST,models/checkpoints/PCKTAE/FMNIST/FMNIST_PCKTAE_30_1.pth,models/checkpoints/PCKTAE/FMNIST/FMNIST_PCKTAE_30_2.pth,Linear,0,200,worst_classes,0.15962225198745728,0.1592799872159958,0.02038269303739071,all
FMNIST,models/checkpoints/PCKTAE/FMNIST/FMNIST_PCKTAE_30_1.pth,models/checkpoints/PCKTAE/FMNIST/FMNIST_PCKTAE_30_2.pth,Linear,0.01,300,convex_hull,0.15950949490070343,0.15279808640480042,0.02311006374657154,all
FMNIST,models/checkpoints/PCKTAE/FMNIST/FMNIST_PCKTAE_30_1.pth,models/checkpoints/PCKTAE/FMNIST/FMNIST_PCKTAE_30_2.pth,Linear,0.01,300,equally,0.15969444811344147,0.1525486558675766,0.02287900634109974,all
FMNIST,models/checkpoints/PCKTAE/FMNIST/FMNIST_PCKTAE_30_1.pth,models/checkpoints/PCKTAE/FMNIST/FMNIST_PCKTAE_30_2.pth,Linear,0.01,300,outliers,0.15960495173931122,0.15326367318630219,0.02213967964053154,all
FMNIST,models/checkpoints/PCKTAE/FMNIST/FMNIST_PCKTAE_30_1.pth,models/checkpoints/PCKTAE/FMNIST/FMNIST_PCKTAE_30_2.pth,Linear,0.01,300,worst_classes,0.15973614156246185,0.15245813131332397,0.022933736443519592,all
FMNIST,models/checkpoints/PCKTAE/FMNIST/FMNIST_PCKTAE_30_1.pth,models/checkpoints/PCKTAE/FMNIST/FMNIST_PCKTAE_30_2.pth,Linear,0.1,300,convex_hull,0.15969327092170715,0.1523142158985138,0.02343476004898548,all
FMNIST,models/checkpoints/PCKTAE/FMNIST/FMNIST_PCKTAE_30_1.pth,models/checkpoints/PCKTAE/FMNIST/FMNIST_PCKTAE_30_2.pth,Linear,0.1,300,equally,0.15954628586769104,0.15163393318653107,0.023610355332493782,all
FMNIST,models/checkpoints/PCKTAE/FMNIST/FMNIST_PCKTAE_30_1.pth,models/checkpoints/PCKTAE/FMNIST/FMNIST_PCKTAE_30_2.pth,Linear,0.1,300,outliers,0.15961040556430817,0.15183977782726288,0.02373487316071987,all
FMNIST,models/checkpoints/PCKTAE/FMNIST/FMNIST_PCKTAE_30_1.pth,models/checkpoints/PCKTAE/FMNIST/FMNIST_PCKTAE_30_2.pth,Linear,0.1,300,worst_classes,0.15965141355991364,0.15132886171340942,0.024106381461024284,all
FMNIST,models/checkpoints/PCKTAE/FMNIST/FMNIST_PCKTAE_30_1.pth,models/checkpoints/PCKTAE/FMNIST/FMNIST_PCKTAE_30_2.pth,Linear,0,300,convex_hull,0.1596134901046753,0.159155935049057,0.020597008988261223,all
FMNIST,models/checkpoints/PCKTAE/FMNIST/FMNIST_PCKTAE_30_1.pth,models/checkpoints/PCKTAE/FMNIST/FMNIST_PCKTAE_30_2.pth,Linear,0,300,equally,0.15942177176475525,0.15929850935935974,0.020464971661567688,all
FMNIST,models/checkpoints/PCKTAE/FMNIST/FMNIST_PCKTAE_30_1.pth,models/checkpoints/PCKTAE/FMNIST/FMNIST_PCKTAE_30_2.pth,Linear,0,300,outliers,0.15967866778373718,0.15927661955356598,0.020495710894465446,all
FMNIST,models/checkpoints/PCKTAE/FMNIST/FMNIST_PCKTAE_30_1.pth,models/checkpoints/PCKTAE/FMNIST/FMNIST_PCKTAE_30_2.pth,Linear,0,300,worst_classes,0.1597113013267517,0.1596096009016037,0.020427389070391655,all
FMNIST,models/checkpoints/PCKTAE/FMNIST/FMNIST_PCKTAE_30_1.pth,models/checkpoints/PCKTAE/FMNIST/FMNIST_PCKTAE_30_2.pth,Linear,0.01,50,convex_hull,0.15973927080631256,0.15315335988998413,0.02278151549398899,all
FMNIST,models/checkpoints/PCKTAE/FMNIST/FMNIST_PCKTAE_30_1.pth,models/checkpoints/PCKTAE/FMNIST/FMNIST_PCKTAE_30_2.pth,Linear,0.01,50,equally,0.15962077677249908,0.1526712328195572,0.023729415610432625,all
FMNIST,models/checkpoints/PCKTAE/FMNIST/FMNIST_PCKTAE_30_1.pth,models/checkpoints/PCKTAE/FMNIST/FMNIST_PCKTAE_30_2.pth,Linear,0.01,50,outliers,0.15954014658927917,0.15257933735847473,0.02423647977411747,all
FMNIST,models/checkpoints/PCKTAE/FMNIST/FMNIST_PCKTAE_30_1.pth,models/checkpoints/PCKTAE/FMNIST/FMNIST_PCKTAE_30_2.pth,Linear,0.01,50,worst_classes,0.159580260515213,0.15186049044132233,0.02427004463970661,all
FMNIST,models/checkpoints/PCKTAE/FMNIST/FMNIST_PCKTAE_30_1.pth,models/checkpoints/PCKTAE/FMNIST/FMNIST_PCKTAE_30_2.pth,Linear,0.1,50,convex_hull,0.15968471765518188,0.15160809457302094,0.025417286902666092,all
FMNIST,models/checkpoints/PCKTAE/FMNIST/FMNIST_PCKTAE_30_1.pth,models/checkpoints/PCKTAE/FMNIST/FMNIST_PCKTAE_30_2.pth,Linear,0.1,50,equally,0.15960010886192322,0.15133683383464813,0.026603389531373978,all
FMNIST,models/checkpoints/PCKTAE/FMNIST/FMNIST_PCKTAE_30_1.pth,models/checkpoints/PCKTAE/FMNIST/FMNIST_PCKTAE_30_2.pth,Linear,0.1,50,outliers,0.15967705845832825,0.15154188871383667,0.026834813877940178,all
FMNIST,models/checkpoints/PCKTAE/FMNIST/FMNIST_PCKTAE_30_1.pth,models/checkpoints/PCKTAE/FMNIST/FMNIST_PCKTAE_30_2.pth,Linear,0.1,50,worst_classes,0.15957623720169067,0.15063025057315826,0.02724955789744854,all
FMNIST,models/checkpoints/PCKTAE/FMNIST/FMNIST_PCKTAE_30_1.pth,models/checkpoints/PCKTAE/FMNIST/FMNIST_PCKTAE_30_2.pth,Linear,0,50,convex_hull,0.15962809324264526,0.15725579857826233,0.02179795503616333,all
FMNIST,models/checkpoints/PCKTAE/FMNIST/FMNIST_PCKTAE_30_1.pth,models/checkpoints/PCKTAE/FMNIST/FMNIST_PCKTAE_30_2.pth,Linear,0,50,equally,0.1596943885087967,0.1568613499403,0.022519061341881752,all
FMNIST,models/checkpoints/PCKTAE/FMNIST/FMNIST_PCKTAE_30_1.pth,models/checkpoints/PCKTAE/FMNIST/FMNIST_PCKTAE_30_2.pth,Linear,0,50,outliers,0.15952005982398987,0.15536803007125854,0.022607551887631416,all
FMNIST,models/checkpoints/PCKTAE/FMNIST/FMNIST_PCKTAE_30_1.pth,models/checkpoints/PCKTAE/FMNIST/FMNIST_PCKTAE_30_2.pth,Linear,0,50,worst_classes,0.159626305103302,0.15526928007602692,0.02202611230313778,all
FMNIST,models/checkpoints/PCKTAE/FMNIST/FMNIST_PCKTAE_30_1.pth,models/checkpoints/PCKTAE/FMNIST/FMNIST_PCKTAE_30_3.pth,Affine,0.01,100,convex_hull,0.16045324504375458,0.1554921716451645,0.021136896684765816,all
FMNIST,models/checkpoints/PCKTAE/FMNIST/FMNIST_PCKTAE_30_1.pth,models/checkpoints/PCKTAE/FMNIST/FMNIST_PCKTAE_30_3.pth,Affine,0.01,100,equally,0.1604115515947342,0.15537187457084656,0.02064817026257515,all
FMNIST,models/checkpoints/PCKTAE/FMNIST/FMNIST_PCKTAE_30_1.pth,models/checkpoints/PCKTAE/FMNIST/FMNIST_PCKTAE_30_3.pth,Affine,0.01,100,outliers,0.16046081483364105,0.1562461405992508,0.02068699337542057,all
FMNIST,models/checkpoints/PCKTAE/FMNIST/FMNIST_PCKTAE_30_1.pth,models/checkpoints/PCKTAE/FMNIST/FMNIST_PCKTAE_30_3.pth,Affine,0.01,100,worst_classes,0.16035880148410797,0.15480870008468628,0.02086060680449009,all
FMNIST,models/checkpoints/PCKTAE/FMNIST/FMNIST_PCKTAE_30_1.pth,models/checkpoints/PCKTAE/FMNIST/FMNIST_PCKTAE_30_3.pth,Affine,0.1,100,convex_hull,0.16054405272006989,0.15431438386440277,0.02170141413807869,all
FMNIST,models/checkpoints/PCKTAE/FMNIST/FMNIST_PCKTAE_30_1.pth,models/checkpoints/PCKTAE/FMNIST/FMNIST_PCKTAE_30_3.pth,Affine,0.1,100,equally,0.16049645841121674,0.15472812950611115,0.02199541963636875,all
FMNIST,models/checkpoints/PCKTAE/FMNIST/FMNIST_PCKTAE_30_1.pth,models/checkpoints/PCKTAE/FMNIST/FMNIST_PCKTAE_30_3.pth,Affine,0.1,100,outliers,0.16040079295635223,0.15509913861751556,0.02221957966685295,all
FMNIST,models/checkpoints/PCKTAE/FMNIST/FMNIST_PCKTAE_30_1.pth,models/checkpoints/PCKTAE/FMNIST/FMNIST_PCKTAE_30_3.pth,Affine,0.1,100,worst_classes,0.1604221612215042,0.15393950045108795,0.022250182926654816,all
FMNIST,models/checkpoints/PCKTAE/FMNIST/FMNIST_PCKTAE_30_1.pth,models/checkpoints/PCKTAE/FMNIST/FMNIST_PCKTAE_30_3.pth,Affine,0,100,convex_hull,0.16049158573150635,0.15988017618656158,0.02026536501944065,all
FMNIST,models/checkpoints/PCKTAE/FMNIST/FMNIST_PCKTAE_30_1.pth,models/checkpoints/PCKTAE/FMNIST/FMNIST_PCKTAE_30_3.pth,Affine,0,100,equally,0.16050337255001068,0.15977628529071808,0.01971074938774109,all
FMNIST,models/checkpoints/PCKTAE/FMNIST/FMNIST_PCKTAE_30_1.pth,models/checkpoints/PCKTAE/FMNIST/FMNIST_PCKTAE_30_3.pth,Affine,0,100,outliers,0.16033583879470825,0.15942126512527466,0.019813017919659615,all
FMNIST,models/checkpoints/PCKTAE/FMNIST/FMNIST_PCKTAE_30_1.pth,models/checkpoints/PCKTAE/FMNIST/FMNIST_PCKTAE_30_3.pth,Affine,0,100,worst_classes,0.16034148633480072,0.1583433300256729,0.019878879189491272,all
FMNIST,models/checkpoints/PCKTAE/FMNIST/FMNIST_PCKTAE_30_1.pth,models/checkpoints/PCKTAE/FMNIST/FMNIST_PCKTAE_30_3.pth,Affine,0.01,10,convex_hull,0.16040568053722382,0.15672998130321503,0.022943327203392982,all
FMNIST,models/checkpoints/PCKTAE/FMNIST/FMNIST_PCKTAE_30_1.pth,models/checkpoints/PCKTAE/FMNIST/FMNIST_PCKTAE_30_3.pth,Affine,0.01,10,equally,0.16051045060157776,0.15670894086360931,0.023448636755347252,all
FMNIST,models/checkpoints/PCKTAE/FMNIST/FMNIST_PCKTAE_30_1.pth,models/checkpoints/PCKTAE/FMNIST/FMNIST_PCKTAE_30_3.pth,Affine,0.01,10,outliers,0.16042032837867737,0.1578805148601532,0.02264203503727913,all
FMNIST,models/checkpoints/PCKTAE/FMNIST/FMNIST_PCKTAE_30_1.pth,models/checkpoints/PCKTAE/FMNIST/FMNIST_PCKTAE_30_3.pth,Affine,0.01,10,worst_classes,0.16039499640464783,0.1548553854227066,0.025775842368602753,all
FMNIST,models/checkpoints/PCKTAE/FMNIST/FMNIST_PCKTAE_30_1.pth,models/checkpoints/PCKTAE/FMNIST/FMNIST_PCKTAE_30_3.pth,Affine,0.1,10,convex_hull,0.16046196222305298,0.15952713787555695,0.023641537874937057,all
FMNIST,models/checkpoints/PCKTAE/FMNIST/FMNIST_PCKTAE_30_1.pth,models/checkpoints/PCKTAE/FMNIST/FMNIST_PCKTAE_30_3.pth,Affine,0.1,10,equally,0.16043372452259064,0.1606244593858719,0.023211702704429626,all
FMNIST,models/checkpoints/PCKTAE/FMNIST/FMNIST_PCKTAE_30_1.pth,models/checkpoints/PCKTAE/FMNIST/FMNIST_PCKTAE_30_3.pth,Affine,0.1,10,outliers,0.16043922305107117,0.16949306428432465,0.02162579447031021,all
FMNIST,models/checkpoints/PCKTAE/FMNIST/FMNIST_PCKTAE_30_1.pth,models/checkpoints/PCKTAE/FMNIST/FMNIST_PCKTAE_30_3.pth,Affine,0.1,10,worst_classes,0.16050417721271515,0.15798529982566833,0.025473086163401604,all
FMNIST,models/checkpoints/PCKTAE/FMNIST/FMNIST_PCKTAE_30_1.pth,models/checkpoints/PCKTAE/FMNIST/FMNIST_PCKTAE_30_3.pth,Affine,0,10,convex_hull,0.16033582389354706,0.15929386019706726,0.0225920882076025,all
FMNIST,models/checkpoints/PCKTAE/FMNIST/FMNIST_PCKTAE_30_1.pth,models/checkpoints/PCKTAE/FMNIST/FMNIST_PCKTAE_30_3.pth,Affine,0,10,equally,0.1603558212518692,0.1593398004770279,0.02301359362900257,all
FMNIST,models/checkpoints/PCKTAE/FMNIST/FMNIST_PCKTAE_30_1.pth,models/checkpoints/PCKTAE/FMNIST/FMNIST_PCKTAE_30_3.pth,Affine,0,10,outliers,0.1605367213487625,0.15857015550136566,0.023226793855428696,all
FMNIST,models/checkpoints/PCKTAE/FMNIST/FMNIST_PCKTAE_30_1.pth,models/checkpoints/PCKTAE/FMNIST/FMNIST_PCKTAE_30_3.pth,Affine,0,10,worst_classes,0.16020028293132782,0.15698806941509247,0.026493921875953674,all
FMNIST,models/checkpoints/PCKTAE/FMNIST/FMNIST_PCKTAE_30_1.pth,models/checkpoints/PCKTAE/FMNIST/FMNIST_PCKTAE_30_3.pth,Affine,0.01,200,convex_hull,0.16038833558559418,0.15526963770389557,0.02127750962972641,all
FMNIST,models/checkpoints/PCKTAE/FMNIST/FMNIST_PCKTAE_30_1.pth,models/checkpoints/PCKTAE/FMNIST/FMNIST_PCKTAE_30_3.pth,Affine,0.01,200,equally,0.16036632657051086,0.15661579370498657,0.023451238870620728,all
FMNIST,models/checkpoints/PCKTAE/FMNIST/FMNIST_PCKTAE_30_1.pth,models/checkpoints/PCKTAE/FMNIST/FMNIST_PCKTAE_30_3.pth,Affine,0.01,200,outliers,0.16038687527179718,0.15605585277080536,0.02044203132390976,all
FMNIST,models/checkpoints/PCKTAE/FMNIST/FMNIST_PCKTAE_30_1.pth,models/checkpoints/PCKTAE/FMNIST/FMNIST_PCKTAE_30_3.pth,Affine,0.01,200,worst_classes,0.1605432629585266,0.15582270920276642,0.020190099254250526,all
